,title,abstract,doi,label,label-snorkel-1,label-snorkel-2,label-snorkel-3,probability-snorkel-1,probability-snorkel-2,probability-snorkel-3,model-index-snorkel-1,model-index-snorkel-2,model-index-snorkel-3
24,"Deep supercooling, vitrification and limited survival to –100°C in the Alaskan beetle Cucujus clavipes puniceus (Coleoptera: Cucujidae) larvae","SUMMARY Larvae of the freeze-avoiding beetle Cucujus clavipes puniceus (Coleoptera: Cucujidae) in Alaska have mean supercooling points in winter of –35 to –42°C, with the lowest supercooling point recorded for an individual of –58°C. We previously noted that some larvae did not freeze when cooled to –80°C, and we speculated that these larvae vitrified. Here we present evidence through differential scanning calorimetry that C. c. puniceus larvae transition into a glass-like state at temperatures <–58°C and can avoid freezing to at least –150°C. This novel finding adds vitrification to the list of insect overwintering strategies. While overwintering beneath the bark of fallen trees, C. c. puniceus larvae may experience low ambient temperatures of around –40°C (and lower) when microhabitat is un-insulated because of low snow cover. Decreasing temperatures in winter are correlated with loss of body water from summer high levels near 2.0 to winter lows near 0.4 mg mg–1 dry mass and concomitant increases in glycerol concentrations (4–6 mol l–1) and thermal hysteresis. Finally, we provide direct evidence that Cucujus from Wiseman, Alaska, survive temperatures to –100°C.",10.1242/jeb.035758,['Protect from harm'],protect_from_fire,protect_from_radiation,protect_from_ice,0.999995858807473,1.1262109896082299e-05,2.7544946768016995e-06,2,2,2
25,"Super-lampreys and wave energy: Optimised control of artificially-evolved, simulated swimming lamprey","Propulsion in the lamprey, an eel-like fish, is governed by activity in its spinal neural network (called a central pattern generator (CPG)). This CPG is simulated, in accordance with Ekeberg's original model, and optimised alternatives are generated with genetic algorithms (GAs). A two-phase GA is adopted: (1) to evolve neuron-descriptive parameters and synaptic weights of the neural oscillator for a single lamprey segment, (2) to generate interconnections between segments. Results demonstrate that Ekeberg's prototype is not a unique solution and that simpler versions with wider operational ranges can be generated. Evolved solutions outperform the swimming capabilities of a modelled biological organism, as an initial step in understanding how to control wave power devices, with similar motion to the lamprey.",10.1016/j.neucom.2006.11.013,"['Move', 'Sense send or process information']",protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
26,Electrical and behavioral courtship displays in the mormyrid fish Brienomyrus brachyistius,"SUMMARY Mormyrid electric fish rely on the waveform of their electric organ discharges (EODs) for communicating species, sex, and social status, while they use the sequences of pulse intervals (SPIs) for communicating rapidly changing behavioral states and motivation. Little is known of electric signaling during courtship behavior because of two major difficulties: (1) the fish are not easily bred in captivity and (2) there is no reliable means of separating electric signals from several individuals in natural communication settings. Through simulating artificial rain conditions, we have successfully induced courtship and succeeded in breeding a mormyrid electric fish (Brienomyrus brachyistius) in the laboratory. We have also developed a system of video recording and editing combined with cross correlation analysis to precisely record and view behavior and separate EODs from two individuals in non-breeding and breeding contexts. Knowing the electrical and motor patterns during courtship allows for further exploration of topics such as mate choice and neural basis of pattern generation in these fish. Here we describe nine common motor displays and 11 SPIs. Analysis of frequency of occurrences suggests that some SPI patterns are sex and season specific. We also observed electrical duetting called `rasp matching' during courtship signaling among pairs; males and females exchange `rasps' and `bursts', respectively, in alternation. Our study employs new techniques to separate and document SPIs in the context of courtship. We show that some SPIs correlate with specific behavioral acts around the time of spawning.",10.1242/jeb.003509,['Sense send or process information'],protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
27,How Archer Fish Achieve a Powerful Impact: Hydrodynamic Instability of a Pulsed Jet in Toxotes jaculatrix,"Archer fish knock down insects anchored to vegetation by hitting them with a precisely aimed jet of water. The striking force of the jet at the impact is such to overcome the strong anchoring forces of insects. The origin of the effectiveness of such hunting mechanism has been long searched for inside of the fish, in the unsuccessful attempt to identify internal structures dedicated to the amplification of muscular power. Here we perform a kinematic analysis of the jet emitted by two specimens of Toxotes jaculatrix. We estimate that at the impact the jet conveys a typical specific power of about 3000 W/kg, which is well above the maximum specific power of the order of 500 W/kg deliverable by a vertebrate muscle. Unexpectedly, we find that the amplification of muscular power occurs outside of the fish, and is due to a hydrodynamic instability of the jet akin to those occurring in Drop-on-Demand inkjet printing. The investigated fish are found to modulate the velocity of the jet at the orifice to favor the formation of a single, large, water drop that hits the prey abruptly with a large momentum. The observed mechanism represents a remarkable example of use of an external hydrodynamic lever that does possibly not entail the high evolutionary cost needed for the development of highly specialized internal structures dedicated to the storing of mechanical energy.",10.1371/journal.pone.0047867,['Process resources'],protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
28,Protein Oxidation Implicated as the Primary Determinant of Bacterial Radioresistance,"In the hierarchy of cellular targets damaged by ionizing radiation (IR), classical models of radiation toxicity place DNA at the top. Yet, many prokaryotes are killed by doses of IR that cause little DNA damage. Here we have probed the nature of Mn-facilitated IR resistance in Deinococcus radiodurans, which together with other extremely IR-resistant bacteria have high intracellular Mn/Fe concentration ratios compared to IR-sensitive bacteria. For in vitro and in vivo irradiation, we demonstrate a mechanistic link between Mn(II) ions and protection of proteins from oxidative modifications that introduce carbonyl groups. Conditions that inhibited Mn accumulation or Mn redox cycling rendered D. radiodurans radiation sensitive and highly susceptible to protein oxidation. X-ray fluorescence microprobe analysis showed that Mn is globally distributed in D. radiodurans, but Fe is sequestered in a region between dividing cells. For a group of phylogenetically diverse IR-resistant and IR-sensitive wild-type bacteria, our findings support the idea that the degree of resistance is determined by the level of oxidative protein damage caused during irradiation. We present the case that protein, rather than DNA, is the principal target of the biological action of IR in sensitive bacteria, and extreme resistance in Mn-accumulating bacteria is based on protein protection.",10.1371/journal.pbio.0050092,['Protect from harm'],maintain_biodiversity,actively_move_solids,no_match,0.999782646119279,0.00011795683731518775,9.364617898567843e-05,2,2,2
29,Flow-dependent porosity and other biomechanical properties of mysticete baleen,"SUMMARY Despite its vital function in a highly dynamic environment, baleen is typically assumed to be a static material. Its biomechanical and material properties have not previously been explored. Thus I tested sections of baleen from bowhead whales, Balaena mysticetus, and humpback whales, Megaptera novaeangliae, alone or in groups representing miniature ‘racks’, in a flow tank through which water and buoyant particles circulated with variable flow velocity. Kinematic sequences were recorded through an endoscopic camera or viewing window. One set of experiments investigated particle capture; another series analyzed biomechanical behavior, including fringe spacing, movement and interaction. Baleen fringe porosity directly correlates, in a mostly linear fashion, with velocity of incident water flow. However, undulation and interaction of fringes (especially of bowheads) at higher flow velocities can decrease porosity. Fringe porosity depends on distance from the baleen plate. Porosity also varies, with fringe length, by position along the length of an individual plate. Plate orientation, which varied from 0 to 90 deg relative to water flow, is crucial in fringe spacing and particle capture. At all flow velocities, porosity is lowest with plates aligned parallel to water flow. Turbulence introduced when plates rotate perpendicular to flow (as in cross-flow filtration) increases fringe interaction, so that particles more easily strike fringes yet more readily dislodge. Baleen of bowhead whales, which feed by continuous ram filtration, differs biomechanically from that of humpbacks, which use intermittent lunge filtration. The longer, finer fringes of bowhead baleen readily form a mesh-like mat, especially at higher flow velocities, to trap tiny particles.",10.1242/jeb.078931,['Process resources'],protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
30,Molecular Basis of Infrared Detection by Snakes,"Snakes possess a unique sensory system for detecting infrared radiation, enabling them to generate a ‘thermal image’ of predators or prey. Infrared signals are initially received by the pit organ, a highly specialized facial structure that is innervated by nerve fibres of the somatosensory system. How this organ detects and transduces infrared signals into nerve impulses is not known. Here we use an unbiased transcriptional profiling approach to identify TRPA1 channels as infrared receptors on sensory nerve fibres that innervate the pit organ. TRPA1 orthologues from pit-bearing snakes (vipers, pythons and boas) are the most heat-sensitive vertebrate ion channels thus far identified, consistent with their role as primary transducers of infrared stimuli. Thus, snakes detect infrared signals through a mechanism involving radiant heating of the pit organ, rather than photochemical transduction. These findings illustrate the broad evolutionary tuning of transient receptor potential (TRP) channels as thermosensors in the vertebrate nervous system.",10.1038/nature08943,['Sense send or process information'],protect_from_ice,regulate_drag_turbulence,compete_within_between_species,0.8511341503469162,0.13790715030885908,0.12451595871410741,2,2,2
31,How ants use quorum sensing to estimate the average quality of a fluctuating resource,"We show that one of the advantages of quorum-based decision-making is an ability to estimate the average value of a resource that fluctuates in quality. By using a quorum threshold, namely the number of ants within a new nest site, to determine their choice, the ants are in effect voting with their feet. Our results show that such quorum sensing is compatible with homogenization theory such that the average value of a new nest site is determined by ants accumulating within it when the nest site is of high quality and leaving when it is poor. Hence, the ants can estimate a surprisingly accurate running average quality of a complex resource through the use of extraordinarily simple procedures.",10.1038/srep11890,['Maintain ecological community'],protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
32,THE Absorption of Water by Woodlice,"1. Experiments were undertaken to determine the site of water uptake, and the conditions in which it occurs, in Ligia oceanica, Oniscus asellus, Porcellio scaber and Armadillidium vulgare.2. Besides absorbing water with moist food, all four species were capable of active imbibition of water through both mouth and anus when a free water surface was available. In Ligia oceanica, imbibition occurred largely through the anus, in other species, through the mouth. Absorption through the anus was demonstrated by blocking the mouth by electro-cautery.3. All species save L. oceanica could imbibe water through the mouth from a damp surface (plaster of Paris) sufficiently rapidly to counteract the effect of transpiration from the integument in air at c. 85 % R.H. No water was absorbed through the anus in these conditions.4. The results help to resolve certain conflicting statements regarding the distribution of different species in the field. All species are for the most part ‘wet living’, but they differ as regards tolerance of suboptimal conditions.",10.1242/jeb.31.4.491,['Process resources'],protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
33,A nonprotein thermal hysteresis-producing xylomannan antifreeze in the freeze-tolerant Alaskan beetle Upis ceramboides,"Thermal hysteresis (TH), a difference between the melting and freezing points of a solution that is indicative of the presence of large-molecular-mass antifreezes (e.g., antifreeze proteins), has been described in animals, plants, bacteria, and fungi. Although all previously described TH-producing biomolecules are proteins, most thermal hysteresis factors (THFs) have not yet been structurally characterized, and none have been characterized from a freeze-tolerant animal. We isolated a highly active THF from the freeze-tolerant beetle, Upis ceramboides, by means of ice affinity. Amino acid chromatographic analysis, polyacrylamide gel electrophoresis, UV-Vis spectrophotometry, and NMR spectroscopy indicated that the THF contained little or no protein, yet it produced 3.7 ± 0.3 °C of TH at 5 mg/ml, comparable to that of the most active insect antifreeze proteins. Compositional and structural analyses indicated that this antifreeze contains a β-mannopyranosyl-(1→4) β-xylopyranose backbone and a fatty acid component, although the lipid may not be covalently linked to the saccharide. Consistent with the proposed structure, treatment with endo-β-(1→4)xylanase ablated TH activity. This xylomannan is the first TH-producing antifreeze isolated from a freeze-tolerant animal and the first in a new class of highly active THFs that contain little or no protein.",10.1073/pnas.0909872106,['Protect from harm'],protect_from_fire,protect_from_radiation,protect_from_ice,0.9999984747202291,2.5708565898015736e-05,1.2558403298969958e-06,2,2,2
34,Trabecular bone scales allometrically in mammals and birds,"Many bones are supported internally by a latticework of trabeculae. Scaling of whole bone length and diameter has been extensively investigated, but scaling of the trabecular network is not well characterized. We analysed trabecular geometry in the femora of 90 terrestrial mammalian and avian species with body masses ranging from 3 g to 3400 kg. We found that bone volume fraction does not scale substantially with animal size, while trabeculae in larger animals' femora are thicker, further apart and fewer per unit volume than in smaller animals. Finite element modelling indicates that trabecular scaling does not alter the bulk stiffness of trabecular bone, but does alter strain within trabeculae under equal applied loads. Allometry of bone's trabecular tissue may contribute to the skeleton's ability to withstand load, without incurring the physiological or mechanical costs of increasing bone mass.",10.1098/rspb.2011.0069,['Maintain structural integrity'],protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
35,Circumferential spicule growth by pericellular silica deposition in the hexactinellid sponge Monorhaphis chuni,"SUMMARY The giant basal spicule of the hexactinellid sponge Monorhaphis chuni represents the longest natural siliceous structure on Earth. This spicule is composed of concentrically arranged lamellae that are approximately 10 μm thick. In the present study, we investigated the formation of outer lamellae on a cellular level using microscopic and spectroscopic techniques. It is shown that the formation of an outermost lamella begins with the association of cell clusters with the surface of the thickening and/or growing spicule. The cells release silica for controlled formation of a lamella. The pericellular (silica) material fuses to a delimited and textured layer of silica with depressions approximately 20–30 μm in diameter. The newly formed layer initially displays 40 μm wide, well-structured banded ribbons and only attains its plain surface in a final step. The chemical composition in the depressions was studied using energy dispersive X-ray spectroscopy and by staining with Texas Red. The data suggest that those depressions are the nests for the silica-forming cells and that silica formation starts with a direct association of silica-forming cells with the outer surface of the spicule, where they remain and initiate the development of the next lamellae.",10.1242/jeb.056275,['Physically assemble/disassemble'],protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
36,A Predator from East Africa that Chooses Malaria Vectors as Preferred Prey,"Background All vectors of human malaria, a disease responsible for more than one million deaths per year, are female mosquitoes from the genus Anopheles. Evarcha culicivora is an East African jumping spider (Salticidae) that feeds indirectly on vertebrate blood by selecting blood-carrying female mosquitoes as preferred prey. Methodology/Principal Findings By testing with motionless lures made from mounting dead insects in lifelike posture on cork discs, we show that E. culicivora selects Anopheles mosquitoes in preference to other mosquitoes and that this predator can identify Anopheles by static appearance alone. Tests using active (grooming) virtual mosquitoes rendered in 3-D animation show that Anopheles' characteristic resting posture is an important prey-choice cue for E. culicivora. Expression of the spider's preference for Anopheles varies with the spider's size, varies with its prior feeding condition and is independent of the spider gaining a blood meal. Conclusions/Significance This is the first experimental study to show that a predator of any type actively chooses Anopheles as preferred prey, suggesting that specialized predators having a role in the biological control of disease vectors is a realistic possibility.",10.1371/journal.pone.0000132,"['Process resources', 'Maintain ecological community']",protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
37,"The hummingbird tongue is a fluid trap, not a capillary tube","Hummingbird tongues pick up a liquid, calorie-dense food that cannot be grasped, a physical challenge that has long inspired the study of nectar-transport mechanics. Existing biophysical models predict optimal hummingbird foraging on the basis of equations that assume that fluid rises through the tongue in the same way as through capillary tubes. We demonstrate that the hummingbird tongue does not function like a pair of tiny, static tubes drawing up floral nectar via capillary action. Instead, we show that the tongue tip is a dynamic liquid-trapping device that changes configuration and shape dramatically as it moves in and out of fluids. We also show that the tongue–fluid interactions are identical in both living and dead birds, demonstrating that this mechanism is a function of the tongue structure itself, and therefore highly efficient because no energy expenditure by the bird is required to drive the opening and closing of the trap. Our results rule out previous conclusions from capillarity-based models of nectar feeding and highlight the necessity of developing a new biophysical model for nectar intake in hummingbirds. Our findings have ramifications for the study of feeding mechanics in other nectarivorous birds, and for the understanding of the evolution of nectarivory in general. We propose a conceptual mechanical explanation for this unique fluid-trapping capacity, with far-reaching practical applications (e.g., biomimetics).",10.1073/pnas.1016944108,['Process resources'],protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
38,Radular teeth as models for the improvement of industrial cutting devices,"Limpets (Gastropoda) and chitons (Polyplacophora) feed on epi- and endolithic organisms by means of the radula, a specialized feeding apparatus located in the mouth cavity. The radula owes most of its abrasive capability to the presence of numerous mineralized teeth. Here we report on the shape, internal structure, wearing pattern, feeding position, and distribution of hardness and elastic properties of these teeth in an attempt to generate ideas for the innovation of industrial cutting devices. The teeth remain sharp during their entire working-life mainly due to the fact that wearing preferentially occurs along surfaces formed by the internal structure of the tooth. It is shown that shape, internal structure, positioning and material characteristics concertedly function in minimizing the rate at which the teeth wear down and in maintaining optimal cutting behaviour. Implementation of these self-sharpening characteristics into industrial cutting devices is discussed.",10.1016/S0928-4931(99)00129-0,['Physically assemble/disassemble'],protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
39,Daily variation in cellular content of UV-absorbing compounds mycosporine-like amino acids in the marine dinoflagellate Scrippsiella sweeneyae.,"Sudden exposure experiments to high PAR (photosynthetically available radiation) or high PAR+UVR (ultraviolet radiation) were conducted for the marine dinoflagellate Scrippsiella sweeneyae acclimated to either low PAR or high PAR to determine the induction of cellular mycosporine-like amino acid (MAA) in relation to photosynthesis status. When the exposure to high PAR (30.8 Wm(-2)) was provided at different time in the light period for S. sweeneyae acclimated to low PAR (7.7 Wm(-2)) which suppressed photosynthesis, S. sweeneyae could enhance the induction of MAA but it only occurred in the first half of the light period. When UVR exposure was provided for the culture acclimated to high PAR which enhanced photosynthesis, cellular MAA content did not increase during the entire light period, but displayed daily variation similar to the control for two and half days. Daily variation of cellular MAA content did not synchronized with that of cell volume and cellular chlorophyll a content. The individual MAAs also revealed similar daily variations with different phase, which increased for a few hours in the beginning of the light period, except for cellular palythine content. Thus the total cellular MAA content revealed daily variation with changing the relative composition within a few hours. As one of the biological protective strategies against harmful UVR in sunlight, the daily vertical migration in the bloom forming dinoflagellates might be accompanied by the daily variation of cellular MAA content for a photosynthesis at daytime.",10.1016/j.jphotobiol.2004.06.002,['Protect from harm'],protect_from_ice,change_structural_color,maintain_biodiversity,0.8511341503469162,0.23670533980128977,0.2249832074183038,2,2,2
40,Adhesion forces measured at the level of a terminal plate of the fly's seta,"The attachment pads of fly legs are covered with setae, each ending in small terminal plates coated with secretory fluid. A cluster of these terminal plates contacting a substrate surface generates strong attractive forces that hold the insect on smooth surfaces. Previous research assumed that cohesive forces and molecular adhesion were involved in the fly attachment mechanism. The main elements that contribute to the overall attachment force, however, remained unknown. Multiple local force–volume measurements were performed on individual terminal plates by using atomic force microscopy. It was shown that the geometry of a single terminal plate had a higher border and considerably lower centre. Local adhesion was approximately twice as strong in the centre of the plate as on its border. Adhesion of fly footprints on a glass surface, recorded within 20 min after preparation, was similar to adhesion in the centre of a single attachment pad. Adhesion strongly decreased with decreasing volume of footprint fluid, indicating that the layer of pad secretion covering the terminal plates is crucial for the generation of a strong attractive force. Our data provide the first direct evidence that, in addition to Van der Waals and Coulomb forces, attractive capillary forces, mediated by pad secretion, are a critical factor in the fly's attachment mechanism.",10.1098/rspb.2004.2850,['Attach'],protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
41,Structural Design and Biomechanics of Friction-Based Releasable Attachment Devices in Insects1,"Abstract Design of attachment devices in insects varies enormously in relation to different functional loads. Many systems, located on different parts of the body, involve surfaces with particular frictional properties. Such systems evolved to attach parts of the body to each other, or to attach an insect to the substratum by providing fast and reversible attachment/detachment. Among these systems, there are some that deal with predefined surfaces, and others, in which one surface remains unpredictable. The first type of system occurs, for example, in wing-locking devices and head-arresting systems and is called probabilistic fasteners. The second type is mainly represented by insect attachment pads of two alternative designs: hairy and smooth. The relationship between surface patterns and/or mechanical properties of materials of contact pairs results in two main working principles of the frictional devices: mechanical interlocking, or maximization of the contact area. We give an overview of the functional design of two main groups of friction-based attachment devices in insects: probabilistic fasteners and attachment pads.",10.1093/icb/42.6.1127,['Attach'],protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
42,Slippery surfaces of pitcher plants: Nepenthes wax crystals minimize insect attachment via microscopic surface roughness,"SUMMARY Pitcher plants of the genus Nepenthes efficiently trap and retain insect prey in highly specialized leaves. Besides a slippery peristome which inhibits adhesion of insects they employ epicuticular wax crystals on the inner walls of the conductive zone of the pitchers to hamper insect attachment by adhesive devices. It has been proposed that the detachment of individual crystals and the resulting contamination of adhesive organs is responsible for capturing insects. However, our results provide evidence in favour of a different mechanism, mainly based on the stability and the roughness of the waxy surface. First, we were unable to detect a large quantity of crystal fragments on the pads of insects detached from mature pitcher surfaces of Nepenthes alata. Second, investigation of the pitcher surface by focused ion beam treatment showed that the wax crystals form a compact 3D structure. Third, atomic force microscopy of the platelet-shaped crystals revealed that the crystals are mechanically stable, rendering crystal detachment by insect pads unlikely. Fourth, the surface profile parameters of the wax layer showed striking similarities to those of polishing paper with low grain size. By measuring friction forces of insects on this artificial surface we demonstrate that microscopic roughness alone is sufficient to minimize insect attachment. A theoretical model shows that surface roughness within a certain length scale will prevent adhesion by being too rough for adhesive pads but not rough enough for claws.",10.1242/jeb.035618,"['Process resources', 'Attach']",no_match,protect_from_radiation,no_match,0.5420127455969074,0.2465065502089387,0.18305776388421713,2,2,2
43,Passive radiative cooling below ambient air temperature under direct sunlight,"Cooling is a significant end-use of energy globally and a major driver of peak electricity demand. Air conditioning, for example, accounts for nearly fifteen per cent of the primary energy used by buildings in the United States. A passive cooling strategy that cools without any electricity input could therefore have a significant impact on global energy consumption. To achieve cooling one needs to be able to reach and maintain a temperature below that of the ambient air. At night, passive cooling below ambient air temperature has been demonstrated using a technique known as radiative cooling, in which a device exposed to the sky is used to radiate heat to outer space through a transparency window in the atmosphere between 8 and 13 micrometres. Peak cooling demand, however, occurs during the daytime. Daytime radiative cooling to a temperature below ambient of a surface under direct sunlight has not been achieved because sky access during the day results in heating of the radiative cooler by the Sun. Here, we experimentally demonstrate radiative cooling to nearly 5 degrees Celsius below the ambient air temperature under direct sunlight. Using a thermal photonic approach, we introduce an integrated photonic solar reflector and thermal emitter consisting of seven layers of HfO2 and SiO2 that reflects 97 per cent of incident sunlight while emitting strongly and selectively in the atmospheric transparency window. When exposed to direct sunlight exceeding 850 watts per square metre on a rooftop, the photonic radiative cooler cools to 4.9 degrees Celsius below ambient air temperature, and has a cooling power of 40.1 watts per square metre at ambient air temperature. These results demonstrate that a tailored, photonic approach can fundamentally enable new technological possibilities for energy efficiency. Further, the cold darkness of the Universe can be used as a renewable thermodynamic resource, even during the hottest hours of the day.",10.1038/nature13883,"['Protect from harm', 'Sense send or process information', 'Chemically modify or Change energy state']",protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
44,Structure and mechanical behavior of a toucan beak,"Abstract The toucan beak, which comprises one third of the length of the bird and yet only about 1/20th of its mass, has outstanding stiffness. The structure of a Toco toucan (Ramphastos toco) beak was found to be a sandwich composite with an exterior of keratin and a fibrous network of closed cells made of calcium-rich proteins. The keratin layer is comprised of superposed hexagonal scales (50 μm diameter and 1 μm thickness) glued together. Its tensile strength is about 50 MPa and Young’s modulus is 1.4 GPa. Micro and nanoindentation hardness measurements corroborate these values. The keratin shell exhibits a strain-rate sensitivity with a transition from slippage of the scales due to release of the organic glue, at a low strain rate (5 × 10−5/s) to fracture of the scales at a higher strain rate (1.5 × 10−3/s). The closed-cell foam is comprised of fibers having a Young’s modulus twice as high as the keratin shells due to their higher calcium content. The compressive response of the foam was modeled by the Gibson–Ashby constitutive equations for open and closed-cell foam. There is a synergistic effect between foam and shell evidenced by experiments and analysis establishing the separate responses of shell, foam, and foam + shell. The stability analysis developed by Karam and Gibson, assuming an idealized circular cross section, was applied to the beak. It shows that the foam stabilizes the deformation of the beak by providing an elastic foundation which increases its Brazier and buckling load under flexure loading.",10.1016/j.actamat.2005.04.048,['Maintain structural integrity'],protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
45,The Venus Flytrap Dionaea muscipula Counts Prey-Induced Action Potentials to Induce Sodium Uptake,"Summary Carnivorous plants, such as the Venus flytrap (Dionaea muscipula), depend on an animal diet when grown in nutrient-poor soils. When an insect visits the trap and tilts the mechanosensors on the inner surface, action potentials (APs) are fired. After a moving object elicits two APs, the trap snaps shut, encaging the victim. Panicking preys repeatedly touch the trigger hairs over the subsequent hours, leading to a hermetically closed trap, which via the gland-based endocrine system is flooded by a prey-decomposing acidic enzyme cocktail. Here, we asked the question as to how many times trigger hairs have to be stimulated (e.g., now many APs are required) for the flytrap to recognize an encaged object as potential food, thus making it worthwhile activating the glands. By applying a series of trigger-hair stimulations, we found that the touch hormone jasmonic acid (JA) signaling pathway is activated after the second stimulus, while more than three APs are required to trigger an expression of genes encoding prey-degrading hydrolases, and that this expression is proportional to the number of mechanical stimulations. A decomposing animal contains a sodium load, and we have found that these sodium ions enter the capture organ via glands. We identified a flytrap sodium channel DmHKT1 as responsible for this sodium acquisition, with the number of transcripts expressed being dependent on the number of mechano-electric stimulations. Hence, the number of APs a victim triggers while trying to break out of the trap identifies the moving prey as a struggling Na+-rich animal and nutrition for the plant. Video Abstract",10.1016/j.cub.2015.11.057,"['Sense send or process information', 'Chemically modify or Change energy state', 'Process resources']",regulate_reproduction_growth,prevent_allow_deformation,actively_move_solids,0.7317525561111623,0.09787516043654655,0.06758615501774293,2,2,2
46,How swifts control their glide performance with morphing wings,"Gliding birds continually change the shape and size of their wings, presumably to exploit the profound effect of wing morphology on aerodynamic performance. That birds should adjust wing sweep to suit glide speed has been predicted qualitatively by analytical glide models, which extrapolated the wing’s performance envelope from aerodynamic theory. Here we describe the aerodynamic and structural performance of actual swift wings, as measured in a wind tunnel, and on this basis build a semi-empirical glide model. By measuring inside and outside swifts’ behavioural envelope, we show that choosing the most suitable sweep can halve sink speed or triple turning rate. Extended wings are superior for slow glides and turns; swept wings are superior for fast glides and turns. This superiority is due to better aerodynamic performance—with the exception of fast turns. Swept wings are less effective at generating lift while turning at high speeds, but can bear the extreme loads. Finally, our glide model predicts that cost-effective gliding occurs at speeds of 8–10 m s-1, whereas agility-related figures of merit peak at 15–25 m s-1. In fact, swifts spend the night (‘roost’) in flight at 8–10 m s-1 (ref. 11), thus our model can explain this choice for a resting behaviour. Morphing not only adjusts birds’ wing performance to the task at hand, but could also control the flight of future aircraft.",10.1038/nature05733,['Move'],no_match,protect_from_temperature,no_match,0.6137163917213377,0.19532125132798947,0.18305776388421713,2,2,2
47,Bacterial motility: How do pili pull?,"Forceful retraction of a bacterial pilus has been directly observed for the first time. As retraction clarifies the basic mechanochemistry of single cell twitching and gliding movements, so cell-to-cell signalling by contact clarifies the coordination of multicellular gliding movements.",10.1016/S0960-9822(00)00764-8,['Move'],protect_from_fire,protect_from_temperature,no_match,0.263212708295584,0.19532125132798947,0.18305776388421713,2,2,2
48,Wood frog adaptations to overwintering in Alaska: new limits to freezing tolerance,"We investigated the ecological physiology and behavior of free-living wood frogs [Lithobates (Rana) sylvaticus] overwintering in Interior Alaska by tracking animals into natural hibernacula, recording microclimate, and determining frog survival in spring. We measured cryoprotectant (glucose) concentrations and identified the presence of antifreeze glycolipids in tissues from subsamples of naturally freezing frogs. We also recorded the behavior of wood frogs preparing to freeze in artificial hibernacula, and tissue glucose concentrations in captive wood frogs frozen in the laboratory to −2.5°C. Wood frogs in natural hibernacula remained frozen for 193±11 consecutive days and experienced average (October–May) temperatures of −6.3°C and average minimum temperatures of −14.6±2.8°C (range −8.9 to −18.1°C) with 100% survival (N=18). Mean glucose concentrations were 13-fold higher in muscle, 10-fold higher in heart and 3.3-fold higher in liver in naturally freezing compared with laboratory frozen frogs. Antifreeze glycolipid was present in extracts from muscle and internal organs, but not skin, of frozen frogs. Wood frogs in Interior Alaska survive freezing to extreme limits and durations compared with those described in animals collected in southern Canada or the Midwestern United States. We hypothesize that this enhancement of freeze tolerance in Alaskan wood frogs is due to higher cryoprotectant levels that are produced by repeated freezing and thawing cycles experienced under natural conditions during early autumn.",10.1242/jeb.101931,['Protect from harm'],protect_from_fire,protect_from_radiation,protect_from_ice,0.9999999263267366,7.821843807686865e-05,1.7731775658306994e-07,2,2,2
